pattern_id,state,state_label,output
ERICKSON_DOUBLE_BIND_REFRAME,RAPPORT,Rapport Building (라포 형성기),Do you want to bother about your fear? Or would you really like to learn something about space and t...
ERICKSON_CHALLENGE_AND_REALITY_TESTING,RAPPORT,Rapport Building (라포 형성기),Are you in a position to bargain?...
ERICKSON_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),"Not really. Not really. Therefore, one doesn’t bargain, because if you learn space and sound, you ca..."
ERICKSON_UTILIZATION_OBJECTIFICATION,RAPPORT,Rapport Building (라포 형성기),I mentioned to you the scientist who came to see me. He did the most beautiful bit of objective thin...
ERICKSON_UTILIZATION_DISPLACEMENT,RAPPORT,Rapport Building (라포 형성기),The result of it was that he lost his claustrophobia without even trying. He could speculate on how ...
ERICKSON_REFRAMING_ANECDOTE,METAPHOR,Metaphor Insertion (은유 삽입기),You want your phobia cured. I think you’d better let your phobia lessen. I’m not going to stop you. ...
ERICKSON_REFRAMING_PARADOX,RESISTANCE,Resistance Bypassing (저항 우회기),You say you haven’t got control. You have enough control to use it all the time....
ERICKSON_PATTERN_INTERRUPTION,RESISTANCE,Resistance Bypassing (저항 우회기),But you are still talking about your emotional reactions. It is always your emotional reactions that...
ERICKSON_MINIMAL_CHALLENGE,RAPPORT,Rapport Building (라포 형성기),There isn’t?...
ERICKSON_NEGATIVE_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),Not that you can find....
ERICKSON_TRUISM_PACING,RAPPORT,Rapport Building (라포 형성기),That is what you experience....
ERICKSON_REFRAMING_CERTAINTY,RAPPORT,Rapport Building (라포 형성기),But is there anything else that you can experience? You can believe implicitly and tell everybody yo...
ERICKSON_REFRAMING_TRUISM,RAPPORT,Rapport Building (라포 형성기),You would be wrong if you thought your problem was all emotional....
ERICKSON_REFRAMING_OBSERVATION,RAPPORT,Rapport Building (라포 형성기),"But when you think of the escape hatch, you are thinking of movement in terms of fear and escape...."
ERICKSON_NEGATIVE_SUGGESTION_REFRAMING,ACTION,Call to Action (행동 촉구기),But you are not thinking in terms of more space....
ERICKSON_CHALLENGE_DEFINITION,RAPPORT,Rapport Building (라포 형성기),Is it rationalizing when you say this room is so long? Or is that stating a fact?...
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"The number of inches is a scientific fact, too. So there is more to it than just fear. You add to yo..."
ERICKSON_REFRAMING_AND_TRUISM,RAPPORT,Rapport Building (라포 형성기),I have spent this time with you to illustrate to the group that in handling certain types of patient...
ERICKSON_UNCONSCIOUS_SEARCH,RAPPORT,Rapport Building (라포 형성기),You had better find out some of the other things you have overlooked in examining the patient. As a ...
ERICKSON_SYSTEMIC_CHALLENGE,RAPPORT,Rapport Building (라포 형성기),Can you understand the fear if you isolate it from all relationships?...
ERICKSON_PACING_TRUISM,RAPPORT,Rapport Building (라포 형성기),That is what you are doing....
ERICKSON_LOGICAL_CHALLENGE,RAPPORT,Rapport Building (라포 형성기),Wouldn't it be just as easy to think about yourself in a plane with your hands resting comfortably i...
ERICKSON_INTERROGATIVE_REFRAME,RAPPORT,Rapport Building (라포 형성기),Do you have to think about restriction?...
ERICKSON_REFRAMING,RAPPORT,Rapport Building (라포 형성기),Is it really a restriction?...
ERICKSON_INTERROGATIVE_DOUBT,RAPPORT,Rapport Building (라포 형성기),Do you suppose that statement is correct?...
ERICKSON_REFRAMING_TRUISM,RAPPORT,Rapport Building (라포 형성기),I have known many a small room that had an open door that didn’t have to be opened. So you are misst...
ERICKSON_REFRAMING_POSSIBILITY,RAPPORT,Rapport Building (라포 형성기),Does every small room have to have all the doors closed? Couldn’t a room be very small and still hav...
ERICKSON_YES_SET_METAPHOR,RAPPORT,Rapport Building (라포 형성기),That is right. And couldn’t a very large room have every door closed?...
ERICKSON_EGO_CHALLENGE_REFRAMING,RAPPORT,Rapport Building (라포 형성기),As long as you could open them. What makes you so important that you think you are the only person w...
ERICKSON_PRESUPPOSITION_CHOICE,RAPPORT,Rapport Building (라포 형성기),How far do you want to go in discovering how much is fear and how much is fact?...
ERICKSON_INTERNAL_LOCUS,RAPPORT,Rapport Building (라포 형성기),It can’t depend on anything except your desire....
ERICKSON_CHALLENGE_LOGIC,RAPPORT,Rapport Building (라포 형성기),How would that be comparable?...
ERICKSON_PROVOCATION_CHALLENGE,RAPPORT,Rapport Building (라포 형성기),Want to bet on it?...
ERICKSON_CHALLENGE_AND_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),You don’t believe in yourself?...
ERICKSON_CONFRONTATION_OF_INCONSISTENCY,RAPPORT,Rapport Building (라포 형성기),Then you don’t believe in what you tell me. You don’t believe you’d go insane. You don’t think you’d...
ERICKSON_PARADOXICAL_INTERVENTION,RESISTANCE,Resistance Bypassing (저항 우회기),"Well, I suggest you get in the elevator with Sonny Liston or Cassius Clay!..."
ERICKSON_DIRECT_DISMISSAL_TAG,RAPPORT,Rapport Building (라포 형성기),"I don’t think you would kill either one of them. That rather rules out the question of murder, doesn..."
ERICKSON_UTILIZATION_STATE,RAPPORT,Rapport Building (라포 형성기),"You are still dealing with emotion, just now, not thought...."
ERICKSON_DIRECT_FOCUS_FRAMING,RAPPORT,Rapport Building (라포 형성기),"Let’s keep it clear in your mind. That’s emotion, not that. Let’s talk about it as an emotional prob..."
ERICKSON_UTILIZATION_STRATEGY,RAPPORT,Rapport Building (라포 형성기),I have taken this time with you because the first approach made to the phobic patient has to be at t...
ERICKSON_TRUISM_REASSURANCE,RAPPORT,Rapport Building (라포 형성기),It can be dealt with....
ERICKSON_PRESUPPOSITION_EMPOWERMENT,RAPPORT,Rapport Building (라포 형성기),"And once you discover that, you can compete with them...."
ERICKSON_POST_HYPNOTIC_SUGGESTION,ACTION,Call to Action (행동 촉구기),"Well, thanks very much for coming up. You've got a lot of thinking to do...."
ERICKSON_STRATEGIC_REFRAMING,RAPPORT,Rapport Building (라포 형성기),Your first contact with phobic patients is essentially a contest. They have been contesting a fear f...
ERICKSON_THERAPEUTIC_STANCE,RAPPORT,Rapport Building (라포 형성기),Phobic patients have got to bear in mind one important thing: that you have no fear of that particul...
ERICKSON_RAPPORT_BUILDING_THROUGH_DISCOVERY,RAPPORT,Rapport Building (라포 형성기),So the first thing I try to do is to let them discover that I really haven’t got that phobia. I don’...
ERICKSON_RAPPORT_INSIGHT,RAPPORT,Rapport Building (라포 형성기),"Why do phobic patients come into therapy? They want some sort of anemotional relationship, and you d..."
ERICKSON_UTILIZATION_RAPPORT,RAPPORT,Rapport Building (라포 형성기),What did that scientist do? He really hunted around in the field of science to see in what field of ...
ERICKSON_STRATEGIC_RAPPORT,RAPPORT,Rapport Building (라포 형성기),"But it started out with that very nice intellectual contest. Fortunately, he wanted to build up some..."
ERICKSON_REFRAMING_SYMBOLISM,RAPPORT,Rapport Building (라포 형성기),"Therapy didn’t take very long, because he promptly started to reduce his phobia to a mathematical ph..."
ERICKSON_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),I have been asked to discuss this matter of resistant patients. Whatever your patient brings into yo...
ERICKSON_CASE_FRAMING,RAPPORT,Rapport Building (라포 형성기),I can think of the physician who was in my office on Wednesday. He has been to my workshops; he has ...
ERICKSON_OBSERVATIONAL_CERTAINTY,RAPPORT,Rapport Building (라포 형성기),"Then I interviewed the son. It didn’t take long to recognize the son’s problem, and I made very sure..."
ERICKSON_STRATEGIC_CONFRONTATION,RAPPORT,Rapport Building (라포 형성기),Then I interviewed the father and mother again for another hour. The father is trained in law and me...
ERICKSON_AMPLIFICATION_CONFRONTATION,RAPPORT,Rapport Building (라포 형성기),"I called the son in, and in the presence of his parents I blew the son up into a perfectly beautiful..."
ERICKSON_RESISTANCE_ANALYSIS,RESISTANCE,Resistance Bypassing (저항 우회기),Now this man had not once hinted that he had that amount of understanding or insight. He was going t...
ERICKSON_UTILIZATION_RESISTANCE,RESISTANCE,Resistance Bypassing (저항 우회기),Are you going to wait until your 14-year-old daughter is 18 years old before you bring her to me or ...
ERICKSON_PARADOXICAL_ABSURDITY,RESISTANCE,Resistance Bypassing (저항 우회기),"I was placing the burden of responsibility fully upon them. Finally, the mother’s conclusion was: “Y..."
ERICKSON_UTILIZATION_RESISTANCE,RESISTANCE,Resistance Bypassing (저항 우회기),"You take resistance and you wonder in what fashion you can maneuver it, in what fashion you can mani..."
ERICKSON_UTILIZATION_REFRAMING,RAPPORT,Rapport Building (라포 형성기),"You went to these other friends of mine, these other therapists. Why? For what reason?..."
ERICKSON_RESPONSIBILITY_SHIFT,RAPPORT,Rapport Building (라포 형성기),"Something really ought to be done, and what do you think really ought to be done? Now where is the b..."
ERICKSON_DOUBLE_BIND_CHALLENGE,RAPPORT,Rapport Building (라포 형성기),"Yes, you persisted with all four of my friends. Now how do you think I should help you in this parti..."
ERICKSON_NEGATIVE_SUGGESTION_FIXATION,ACTION,Call to Action (행동 촉구기),"Now, I would like to have your attention. I don’t want you looking at my bookcase over there. You do..."
ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),And you can listen to me with your conscious mind while your attention wanders; you can do some cons...
ERICKSON_TIME_DISTORTION_ANCHORING,RAPPORT,Rapport Building (라포 형성기),"You’d better look at the clock. You know you came here at two o’clock, and it’s four o’clock now...."
ERICKSON_TRUISM_TIME_DISTORTION,RAPPORT,Rapport Building (라포 형성기),"You know, when you listen intently to something, you don’t really pay attention to the passage of ti..."
ERICKSON_REFRAMING_OUTCOME,RAPPORT,Rapport Building (라포 형성기),What is important about your visit to my office? Did you derive the benefit that you wanted? Shall w...
ERICKSON_STRATEGIC_VULNERABILITY,RAPPORT,Rapport Building (라포 형성기),"Let’s see. This is July 14th, isn’t it? No, it isn’t...."
ERICKSON_UTILIZATION_PACING,RAPPORT,Rapport Building (라포 형성기),"내가 처음으로 아주 철저하게 취해봤던 건, 아마 당신보다 좀 더 어렸을 때였을 겁니다...."
ERICKSON_UTILIZATION_DEFLECTION,RAPPORT,Rapport Building (라포 형성기),I know how clumsy my limp is—much better than you do. I hope you never find out how really clumsy it...
ERICKSON_REFRAMING_METAPHOR,METAPHOR,Metaphor Insertion (은유 삽입기),"For a long time now you have suffered from ulcerative colitis. It is painful, it is disagreeable, it..."
ERICKSON_UTILIZATION_REFRAMING,RAPPORT,Rapport Building (라포 형성기),You really ought to respect those teeth; you really ought to respect your appetite; you really ought...
ERICKSON_REFRAMING_THEORY,RAPPORT,Rapport Building (라포 형성기),"In the first place, ego is a theoretical concept that is very, very useful and convenient for formul..."
ERICKSON_REFRAMING_SECONDARY_GAIN,RAPPORT,Rapport Building (라포 형성기),How many of you would want me to take away all of your migraine headache? Probably none of you. A mi...
ERICKSON_REFRAMING_LEARNING,RAPPORT,Rapport Building (라포 형성기),How do you control the situation? You don’t. You point out to the stutterer tactfully and gently tha...
ERICKSON_REFRAMING_AND_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"The mother is definitely going to lose the contest! The mother is the patient, not the boy. And you ..."
ERICKSON_OBSERVATIONAL_METAPHOR,METAPHOR,Metaphor Insertion (은유 삽입기),"It has often amused me to see parents buttering toast for their grown-up children, and to see the ex..."
ERICKSON_SYMBOLIC_INTERPRETATION,RAPPORT,Rapport Building (라포 형성기),My suspicion is that the parents have been trying to force that kid to develop a liking for gardenin...
ERICKSON_UTILIZATION_OF_CONTEXT,RAPPORT,Rapport Building (라포 형성기),"I have read a lot of books on psychopathology, and I am going to use a rather rough example. You hav..."
ERICKSON_METAPHOR_REFRAMING,METAPHOR,Metaphor Insertion (은유 삽입기),Maybe you are Cutting a certain kind of biological teeth in this menopause of yours? What do you sup...
ERICKSON_IDEOMOTOR_SIGNALING,RAPPORT,Rapport Building (라포 형성기),"I can understand a nodding or a shaking of the head, and while I am talking to you, you may have you..."
ERICKSON_OBSERVATIONAL_ACUITY,RAPPORT,Rapport Building (라포 형성기),The only comment I wish to make is this: What on earth was the audience doing! How many of you noted...
ERICKSON_OBSERVATION_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),Did you notice that Hershman’s hand levitation technique caused him to have a great deal of foot act...
ERICKSON_SYSTEMIC_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),Yesterday I said that whatever a patient brings into the office constitutes a part of his problem. N...
ERICKSON_UTILIZATION_RESOURCES,RAPPORT,Rapport Building (라포 형성기),"You have billions of brain cells you are never, never going to use, because you will never have the ..."
ERICKSON_PROVOCATION_REFRAMING,RAPPORT,Rapport Building (라포 형성기),What kind of an effort did you make to adjust to lying there as a teaching case? Did you appreciate ...
ERICKSON_EMPATHIC_INDUCTION,RAPPORT,Rapport Building (라포 형성기),Certainly it was significant. How would you feel about being a teaching case for an entire year? How...
ERICKSON_UTILIZATION_AND_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),"That is very interesting. Now, what is the next thing you want to tell me about?..."
ERICKSON_SHOCK_AND_METAPHOR,RESISTANCE,Resistance Bypassing (저항 우회기),"That is a ‘hell of a mess on my desk, and sometime when I get through straightening out patients, I’..."
